user_id,arm,converted,payment_error
t001292,treatment,1,0
t001293,treatment,0,0
t001294,treatment,0,0
t001295,treatment,1,0
t001296,treatment,1,0
t001297,treatment,1,0
t001298,treatment,0,0
t001299,treatment,1,0
t001300,treatment,1,0
t001301,treatment,1,0
t001302,treatment,0,0
t001303,treatment,1,0
t001304,treatment,1,0
t001305,treatment,1,0
t001306,treatment,1,0
t001307,treatment,1,0
t001308,treatment,1,0
t001309,treatment,1,0
t001310,treatment,0,0
t001311,treatment,1,0
t001312,treatment,0,0
t001313,treatment,1,0
t001314,treatment,0,0
t001315,treatment,1,0
t001316,treatment,1,0
t001317,treatment,0,0
t001318,treatment,1,0
t001319,treatment,1,0
t001320,treatment,0,0
t001321,treatment,1,0
t001322,treatment,0,0
t001323,treatment,1,0
t001324,treatment,1,0
t001325,treatment,0,0
t001326,treatment,1,0
t001327,treatment,1,0
t001328,treatment,1,0
t001329,treatment,0,0
t001330,treatment,1,0
t001331,treatment,1,0
t001332,treatment,1,1
t001333,treatment,1,0
t001334,treatment,0,0
t001335,treatment,1,0
t001336,treatment,1,0
t001337,treatment,0,0
t001338,treatment,1,0
t001339,treatment,1,0
t001340,treatment,1,0
t001341,treatment,1,0
t001342,treatment,1,0
t001343,treatment,0,0
t001344,treatment,1,0
t001345,treatment,1,0
t001346,treatment,0,0
t001347,treatment,0,0
t001348,treatment,1,0
t001349,treatment,0,0
t001350,treatment,0,0
t001351,treatment,1,0
t001352,treatment,1,0
t001353,treatment,0,0
t001354,treatment,1,0
t001355,treatment,1,0
t001356,treatment,1,0
t001357,treatment,0,0
t001358,treatment,0,0
t001359,treatment,1,0
t001360,treatment,1,0
t001361,treatment,1,0
t001362,treatment,0,0
t001363,treatment,1,0
t001364,treatment,1,0
t001365,treatment,0,0
t001366,treatment,1,0
t001367,treatment,1,0
t001368,treatment,0,0
t001369,treatment,0,0
t001370,treatment,1,0
t001371,treatment,1,0
t001372,treatment,1,0
t001373,treatment,1,0
t001374,treatment,1,0
t001375,treatment,1,0
t001376,treatment,0,0
t001377,treatment,0,0
t001378,treatment,0,0
t001379,treatment,1,0
t001380,treatment,1,0
t001381,treatment,0,0
t001382,treatment,0,0
t001383,treatment,1,0
t001384,treatment,1,0
t001385,treatment,1,0
t001386,treatment,1,0
t001387,treatment,1,0
t001388,treatment,0,0
t001389,treatment,0,0
t001390,treatment,1,1
t001391,treatment,0,0
t001392,treatment,1,0
t001393,treatment,0,0
t001394,treatment,0,0
t001395,treatment,1,1
t001396,treatment,0,0
t001397,treatment,0,0
t001398,treatment,0,0
t001399,treatment,1,0
t001400,treatment,0,0
t001401,treatment,1,0
t001402,treatment,0,0
t001403,treatment,1,0
t001404,treatment,1,0
t001405,treatment,1,0
t001406,treatment,1,0
t001407,treatment,1,0
t001408,treatment,0,0
t001409,treatment,1,0
t001410,treatment,1,0
t001411,treatment,1,0
t001412,treatment,1,0
t001413,treatment,1,0
t001414,treatment,1,0
t001415,treatment,0,0
t001416,treatment,0,1
t001417,treatment,1,0
t001418,treatment,1,0
t001419,treatment,1,0
t001420,treatment,1,0
t001421,treatment,0,0
t001422,treatment,1,0
t001423,treatment,1,0
t001424,treatment,0,0
t001425,treatment,1,0
t001426,treatment,1,0
t001427,treatment,1,0
t001428,treatment,1,0
t001429,treatment,0,0
t001430,treatment,0,0
t001431,treatment,1,0
t001432,treatment,0,0
t001433,treatment,1,0
t001434,treatment,1,0
t001435,treatment,0,0
t001436,treatment,1,0
t001437,treatment,1,0
t001438,treatment,0,0
t001439,treatment,0,0
t001440,treatment,0,0
t001441,treatment,0,0
t001442,treatment,0,0
t001443,treatment,0,0
t001444,treatment,0,0
t001445,treatment,0,0
t001446,treatment,1,0
t001447,treatment,1,0
t001448,treatment,0,0
t001449,treatment,1,0
t001450,treatment,1,0
t001451,treatment,0,0
t001452,treatment,1,0
t001453,treatment,1,0
t001454,treatment,1,0
t001455,treatment,0,0
t001456,treatment,1,0
t001457,treatment,0,0
t001458,treatment,1,0
t001459,treatment,0,0
t001460,treatment,1,0
t001461,treatment,1,0
t001462,treatment,1,0
t001463,treatment,0,0
t001464,treatment,0,0
t001465,treatment,0,0
t001466,treatment,0,0
t001467,treatment,0,0
t001468,treatment,0,0
t001469,treatment,0,0
t001470,treatment,0,0
t001471,treatment,1,0
t001472,treatment,1,0
t001473,treatment,0,0
t001474,treatment,0,0
t001475,treatment,1,0
t001476,treatment,1,0
t001477,treatment,1,0
t001478,treatment,1,0
t001479,treatment,0,1
t001480,treatment,1,0
t001481,treatment,0,0
t001482,treatment,0,0
t001483,treatment,1,0
t001484,treatment,0,0
t001485,treatment,1,0
t001486,treatment,1,0
t001487,treatment,1,0
t001488,treatment,1,0
t001489,treatment,1,0
t001490,treatment,1,0
t001491,treatment,1,0
t001492,treatment,1,0
t001493,treatment,1,0
t001494,treatment,1,0
t001495,treatment,1,0
t001496,treatment,0,0
t001497,treatment,1,0
t001498,treatment,1,0
t001499,treatment,0,0
t001500,treatment,0,0
t001501,treatment,1,0
t001502,treatment,1,0
t001503,treatment,1,0
t001504,treatment,1,0
t001505,treatment,0,0
t001506,treatment,0,0
t001507,treatment,1,0
t001508,treatment,0,0
t001509,treatment,1,0
t001510,treatment,1,0
t001511,treatment,0,0
t001512,treatment,0,0
t001513,treatment,1,0
t001514,treatment,1,0
t001515,treatment,1,0
t001516,treatment,0,0
t001517,treatment,0,0
t001518,treatment,1,0
t001519,treatment,1,0
t001520,treatment,0,0
t001521,treatment,1,0
t001522,treatment,1,0
t001523,treatment,0,0
t001524,treatment,0,0
t001525,treatment,1,0
t001526,treatment,1,0
t001527,treatment,0,0
t001528,treatment,1,0
t001529,treatment,1,0
t001530,treatment,0,0
t001531,treatment,1,0
t001532,treatment,0,0
t001533,treatment,1,0
t001534,treatment,0,1
t001535,treatment,0,0
t001536,treatment,1,0
t001537,treatment,1,0
t001538,treatment,0,0
t001539,treatment,1,0
t001540,treatment,0,0
t001541,treatment,0,0
t001542,treatment,1,0
t001543,treatment,1,0
t001544,treatment,0,0
t001545,treatment,1,0
t001546,treatment,1,0
t001547,treatment,1,0
t001548,treatment,1,0
t001549,treatment,1,0
t001550,treatment,1,0
t001551,treatment,1,0
t001552,treatment,1,0
t001553,treatment,1,0
t001554,treatment,1,0
t001555,treatment,0,0
t001556,treatment,1,0
t001557,treatment,1,0
t001558,treatment,0,0
t001559,treatment,0,0
t001560,treatment,1,0
t001561,treatment,1,0
t001562,treatment,1,0
t001563,treatment,0,0
t001564,treatment,1,0
t001565,treatment,1,0
t001566,treatment,0,0
t001567,treatment,1,0
t001568,treatment,0,0
t001569,treatment,1,0
t001570,treatment,1,0
t001571,treatment,0,0
t001572,treatment,1,0
t001573,treatment,1,0
t001574,treatment,1,0
t001575,treatment,1,0
t001576,treatment,1,0
t001577,treatment,1,0
t001578,treatment,0,0
t001579,treatment,0,0
t001580,treatment,1,1
t001581,treatment,1,0
t001582,treatment,0,0
t001583,treatment,1,0
t001584,treatment,1,0
t001585,treatment,1,0
t001586,treatment,0,0
t001587,treatment,1,0
t001588,treatment,1,0
t001589,treatment,1,0
t001590,treatment,1,0
t001591,treatment,1,0
t001592,treatment,1,0
t001593,treatment,1,0
t001594,treatment,0,0
t001595,treatment,1,0
t001596,treatment,0,0
t001597,treatment,1,0
t001598,treatment,0,0
t001599,treatment,1,0
t001600,treatment,0,1
t001601,treatment,1,0
t001602,treatment,1,0
t001603,treatment,1,0
t001604,treatment,0,0
t001605,treatment,0,0
t001606,treatment,1,0
t001607,treatment,1,0
t001608,treatment,1,0
t001609,treatment,1,0
t001610,treatment,1,0
t001611,treatment,0,0
t001612,treatment,0,1
t001613,treatment,1,0
t001614,treatment,1,0
t001615,treatment,0,0
t001616,treatment,0,0
t001617,treatment,1,0
t001618,treatment,0,0
t001619,treatment,1,0
t001620,treatment,1,0
t001621,treatment,0,0
t001622,treatment,0,0
t001623,treatment,1,0
t001624,treatment,0,0
t001625,treatment,0,0
t001626,treatment,1,0
t001627,treatment,1,0
t001628,treatment,0,0
t001629,treatment,1,0
t001630,treatment,1,0
t001631,treatment,1,0
t001632,treatment,1,0
t001633,treatment,1,0
t001634,treatment,0,0
t001635,treatment,1,0
t001636,treatment,1,0
t001637,treatment,1,0
t001638,treatment,1,1
t001639,treatment,1,0
t001640,treatment,1,0
t001641,treatment,1,0
t001642,treatment,1,0
t001643,treatment,0,0
t001644,treatment,0,0
t001645,treatment,1,0
t001646,treatment,1,0
t001647,treatment,1,0
t001648,treatment,1,0
t001649,treatment,1,0
t001650,treatment,0,0
t001651,treatment,1,0
t001652,treatment,1,0
t001653,treatment,0,0
t001654,treatment,1,0
t001655,treatment,1,0
t001656,treatment,1,0
t001657,treatment,1,0
t001658,treatment,0,0
t001659,treatment,1,1
t001660,treatment,0,0
t001661,treatment,1,0
t001662,treatment,1,0
t001663,treatment,0,0
t001664,treatment,1,0
t001665,treatment,1,0
t001666,treatment,1,0
t001667,treatment,0,0
t001668,treatment,1,0
t001669,treatment,1,0
t001670,treatment,1,0
t001671,treatment,0,0
t001672,treatment,0,0
t001673,treatment,1,0
t001674,treatment,1,0
t001675,treatment,1,0
t001676,treatment,1,0
t001677,treatment,1,0
t001678,treatment,1,0
t001679,treatment,0,0
t001680,treatment,1,0
t001681,treatment,1,0
t001682,treatment,0,0
t001683,treatment,1,0
t001684,treatment,1,0
t001685,treatment,1,0
t001686,treatment,1,0
t001687,treatment,0,1
t001688,treatment,1,0
t001689,treatment,1,0
t001690,treatment,1,0
t001691,treatment,1,0
t001692,treatment,1,0
t001693,treatment,0,0
t001694,treatment,1,0
t001695,treatment,0,0
t001696,treatment,1,0
t001697,treatment,1,0
t001698,treatment,1,0
t001699,treatment,1,0
t001700,treatment,1,0
t001701,treatment,1,0
t001702,treatment,0,0
t001703,treatment,0,0
t001704,treatment,1,0
t001705,treatment,1,0
t001706,treatment,1,0
t001707,treatment,1,0
t001708,treatment,1,0
t001709,treatment,0,0
t001710,treatment,0,0
t001711,treatment,1,0
t001712,treatment,0,0
t001713,treatment,1,0
t001714,treatment,1,0
t001715,treatment,1,0
t001716,treatment,1,0
t001717,treatment,0,0
t001718,treatment,0,0
t001719,treatment,0,0
t001720,treatment,1,0
t001721,treatment,0,0
t001722,treatment,1,0
t001723,treatment,0,0
t001724,treatment,0,0
t001725,treatment,1,0
t001726,treatment,0,0
t001727,treatment,1,1
t001728,treatment,1,1
t001729,treatment,1,0
t001730,treatment,1,0
t001731,treatment,1,0
t001732,treatment,1,0
t001733,treatment,1,0
t001734,treatment,0,0
t001735,treatment,1,0
t001736,treatment,1,0
t001737,treatment,1,0
t001738,treatment,1,0
t001739,treatment,1,1
t001740,treatment,1,0
t001741,treatment,0,0
t001742,treatment,1,0
t001743,treatment,0,0
t001744,treatment,1,0
t001745,treatment,1,0
t001746,treatment,0,0
t001747,treatment,0,0
t001748,treatment,0,0
t001749,treatment,1,0
t001750,treatment,1,0
t001751,treatment,1,0
t001752,treatment,1,0
t001753,treatment,1,1
t001754,treatment,0,0
t001755,treatment,1,0
t001756,treatment,1,0
t001757,treatment,1,0
t001758,treatment,1,0
t001759,treatment,1,0
t001760,treatment,0,0
t001761,treatment,1,0
t001762,treatment,0,0
t001763,treatment,1,0
t001764,treatment,1,0
t001765,treatment,1,0
t001766,treatment,1,0
t001767,treatment,1,0
t001768,treatment,1,0
t001769,treatment,0,0
t001770,treatment,1,0
t001771,treatment,1,0
t001772,treatment,0,0
t001773,treatment,0,0
t001774,treatment,0,0
t001775,treatment,1,0
t001776,treatment,1,0
t001777,treatment,1,0
t001778,treatment,0,0
t001779,treatment,1,0
t001780,treatment,1,0
t001781,treatment,1,0
t001782,treatment,0,0
t001783,treatment,0,0
t001784,treatment,0,0
t001785,treatment,0,0
t001786,treatment,1,0
t001787,treatment,0,0
t001788,treatment,1,0
t001789,treatment,1,0
t001790,treatment,1,0
t001791,treatment,0,1
t001792,treatment,0,0
t001793,treatment,0,0
t001794,treatment,1,0
t001795,treatment,0,0
t001796,treatment,1,0
t001797,treatment,0,0
t001798,treatment,1,0
t001799,treatment,1,0
t001800,treatment,1,0
t001801,treatment,1,0
t001802,treatment,1,0
t001803,treatment,1,0
t001804,treatment,1,0
t001805,treatment,0,0
t001806,treatment,1,0
t001807,treatment,0,0
t001808,treatment,1,0
t001809,treatment,1,0
t001810,treatment,1,0
t001811,treatment,0,0
t001812,treatment,1,0
t001813,treatment,1,0
t001814,treatment,1,0
t001815,treatment,1,0
t001816,treatment,1,0
t001817,treatment,1,0
t001818,treatment,1,0
t001819,treatment,0,0
t001820,treatment,0,0
t001821,treatment,0,0
t001822,treatment,1,0
t001823,treatment,0,0
t001824,treatment,1,0
t001825,treatment,0,0
t001826,treatment,0,0
t001827,treatment,1,0
t001828,treatment,1,0
t001829,treatment,1,0
t001830,treatment,1,0
t001831,treatment,1,0
t001832,treatment,0,0
t001833,treatment,0,0
t001834,treatment,1,0
t001835,treatment,1,0
t001836,treatment,0,0
t001837,treatment,0,0
t001838,treatment,1,0
t001839,treatment,1,0
t001840,treatment,0,0
t001841,treatment,1,0
t001842,treatment,1,0
t001843,treatment,1,0
t001844,treatment,0,0
t001845,treatment,0,0
t001846,treatment,1,0
t001847,treatment,0,0
t001848,treatment,0,0
t001849,treatment,1,0
t001850,treatment,0,0
t001851,treatment,1,0
t001852,treatment,0,0
t001853,treatment,1,0
t001854,treatment,1,0
t001855,treatment,1,0
t001856,treatment,0,0
t001857,treatment,1,0
t001858,treatment,1,0
t001859,treatment,1,0
t001860,treatment,1,0
t001861,treatment,0,0
t001862,treatment,1,0
t001863,treatment,1,0
t001864,treatment,1,0
t001865,treatment,1,0
t001866,treatment,1,0
t001867,treatment,1,0
t001868,treatment,0,0
t001869,treatment,1,0
t001870,treatment,1,0
t001871,treatment,0,0
t001872,treatment,0,0
t001873,treatment,1,0
t001874,treatment,1,0
t001875,treatment,1,0
t001876,treatment,1,0
t001877,treatment,1,0
t001878,treatment,1,0
t001879,treatment,1,0
t001880,treatment,0,0
t001881,treatment,1,0
t001882,treatment,1,0
t001883,treatment,0,0
t001884,treatment,1,0
t001885,treatment,0,0
t001886,treatment,0,0
t001887,treatment,1,0
t001888,treatment,1,0
t001889,treatment,0,0
t001890,treatment,1,0
t001891,treatment,1,0
t001892,treatment,1,0
t001893,treatment,1,0
t001894,treatment,1,0
t001895,treatment,1,0
t001896,treatment,1,0
t001897,treatment,0,0
t001898,treatment,0,0
t001899,treatment,0,0
t001900,treatment,0,0
t001901,treatment,0,0
t001902,treatment,0,0
t001903,treatment,0,0
t001904,treatment,1,0
t001905,treatment,0,0
t001906,treatment,1,0
t001907,treatment,0,0
t001908,treatment,1,0
t001909,treatment,0,0
t001910,treatment,0,0
t001911,treatment,1,0
t001912,treatment,0,0
t001913,treatment,1,0
t001914,treatment,1,0
t001915,treatment,0,0
t001916,treatment,1,0
t001917,treatment,1,0
t001918,treatment,1,0
t001919,treatment,1,0
t001920,treatment,0,0
t001921,treatment,1,0
t001922,treatment,1,0
t001923,treatment,1,0
t001924,treatment,1,0
t001925,treatment,0,0
t001926,treatment,0,0
t001927,treatment,1,0
t001928,treatment,0,0
t001929,treatment,1,0
t001930,treatment,0,0
t001931,treatment,0,1
t001932,treatment,0,0
t001933,treatment,0,0
t001934,treatment,0,0
t001935,treatment,1,0
t001936,treatment,1,0
t001937,treatment,0,0
t001938,treatment,0,0
t001939,treatment,1,0
t001940,treatment,1,0
t001941,treatment,0,0
t001942,treatment,0,0
t001943,treatment,0,0
t001944,treatment,1,1
t001945,treatment,0,0
t001946,treatment,0,0
t001947,treatment,1,0
t001948,treatment,0,0
t001949,treatment,0,0
t001950,treatment,0,0
t001951,treatment,1,0
t001952,treatment,1,0
t001953,treatment,1,0
t001954,treatment,0,0
t001955,treatment,1,0
t001956,treatment,1,0
t001957,treatment,0,0
t001958,treatment,1,0
t001959,treatment,0,0
t001960,treatment,0,0
t001961,treatment,1,0
t001962,treatment,1,0
t001963,treatment,1,0
t001964,treatment,1,0
t001965,treatment,0,0
t001966,treatment,1,0
t001967,treatment,1,0
t001968,treatment,1,0
t001969,treatment,1,0
t001970,treatment,1,0
t001971,treatment,0,0
t001972,treatment,1,0
t001973,treatment,0,0
t001974,treatment,1,0
t001975,treatment,1,0
t001976,treatment,1,0
t001977,treatment,1,0
t001978,treatment,0,0
t001979,treatment,0,0
t001980,treatment,1,0
t001981,treatment,1,0
t001982,treatment,0,0
t001983,treatment,1,0
t001984,treatment,1,0
t001985,treatment,0,0
t001986,treatment,1,0
t001987,treatment,1,0
t001988,treatment,1,0
t001989,treatment,1,1
t001990,treatment,0,0
t001991,treatment,1,0
t001992,treatment,1,0
t001993,treatment,1,0
t001994,treatment,0,0
t001995,treatment,1,0
t001996,treatment,1,0
t001997,treatment,0,0
t001998,treatment,1,0
t001999,treatment,1,0
t002000,treatment,1,0
t002001,treatment,1,0
t002002,treatment,0,0
t002003,treatment,1,0
t002004,treatment,0,0
t002005,treatment,1,0
t002006,treatment,1,0
t002007,treatment,1,0
t002008,treatment,0,0
t002009,treatment,1,0
t002010,treatment,0,0
t002011,treatment,1,0
t002012,treatment,0,0
t002013,treatment,1,0
t002014,treatment,1,0
t002015,treatment,0,0
t002016,treatment,0,0
t002017,treatment,0,1
t002018,treatment,0,0
t002019,treatment,0,0
t002020,treatment,1,0
t002021,treatment,1,0
t002022,treatment,1,0
t002023,treatment,0,0
t002024,treatment,1,0
t002025,treatment,1,0
t002026,treatment,1,0
t002027,treatment,0,0
t002028,treatment,1,0
t002029,treatment,1,0
t002030,treatment,1,0
t002031,treatment,1,0
t002032,treatment,1,0
t002033,treatment,1,0
t002034,treatment,1,0
t002035,treatment,1,0
t002036,treatment,1,0
t002037,treatment,0,0
t002038,treatment,1,0
t002039,treatment,1,0
t002040,treatment,0,0
t002041,treatment,0,0
t002042,treatment,0,0
t002043,treatment,0,0
t002044,treatment,0,0
t002045,treatment,1,0
t002046,treatment,1,0
t002047,treatment,1,0
t002048,treatment,1,0
t002049,treatment,1,0
t002050,treatment,0,0
t002051,treatment,0,0
t002052,treatment,1,0
t002053,treatment,0,0
t002054,treatment,1,0
t002055,treatment,1,0
t002056,treatment,0,0
t002057,treatment,1,0
t002058,treatment,1,0
t002059,treatment,0,0
t002060,treatment,1,0
t002061,treatment,0,0
t002062,treatment,1,0
t002063,treatment,0,0
t002064,treatment,1,0
t002065,treatment,1,0
t002066,treatment,0,0
t002067,treatment,1,0
t002068,treatment,1,0
t002069,treatment,1,0
t002070,treatment,0,0
t002071,treatment,1,0
t002072,treatment,1,0
t002073,treatment,1,0
t002074,treatment,0,0
t002075,treatment,1,0
t002076,treatment,1,0
t002077,treatment,1,0
t002078,treatment,1,0
t002079,treatment,0,0
t002080,treatment,0,0
t002081,treatment,1,0
t002082,treatment,1,0
t002083,treatment,1,0
t002084,treatment,1,0
t002085,treatment,0,0
t002086,treatment,1,0
t002087,treatment,0,0
t002088,treatment,1,0
t002089,treatment,1,0
t002090,treatment,1,0
t002091,treatment,0,0
t002092,treatment,0,0
t002093,treatment,1,0
t002094,treatment,1,0
t002095,treatment,1,0
t002096,treatment,0,0
t002097,treatment,1,0
t002098,treatment,0,1
t002099,treatment,1,0
t002100,treatment,0,0
t002101,treatment,1,0
t002102,treatment,1,0
t002103,treatment,1,0
t002104,treatment,0,0
t002105,treatment,1,0
t002106,treatment,1,0
t002107,treatment,1,0
t002108,treatment,0,0
t002109,treatment,0,0
t002110,treatment,0,0
t002111,treatment,1,0
t002112,treatment,1,0
t002113,treatment,1,0
t002114,treatment,1,0
t002115,treatment,1,0
t002116,treatment,1,0
t002117,treatment,1,0
t002118,treatment,1,0
t002119,treatment,1,0
t002120,treatment,0,0
t002121,treatment,1,0
t002122,treatment,1,0
t002123,treatment,1,0
t002124,treatment,0,0
t002125,treatment,1,0
t002126,treatment,1,0
t002127,treatment,1,0
t002128,treatment,0,1
t002129,treatment,1,0
t002130,treatment,1,0
t002131,treatment,1,0
t002132,treatment,1,0
t002133,treatment,1,0
t002134,treatment,1,0
t002135,treatment,1,0
t002136,treatment,1,0
t002137,treatment,1,0
t002138,treatment,1,0
t002139,treatment,0,0
t002140,treatment,1,0
t002141,treatment,1,0
t002142,treatment,1,0
t002143,treatment,1,1
t002144,treatment,1,0
t002145,treatment,1,0
t002146,treatment,1,0
t002147,treatment,0,0
t002148,treatment,0,0
t002149,treatment,1,0
t002150,treatment,1,0
t002151,treatment,1,0
t002152,treatment,1,0
t002153,treatment,0,0
t002154,treatment,1,0
t002155,treatment,0,0
t002156,treatment,1,1
t002157,treatment,0,0
t002158,treatment,1,0
t002159,treatment,0,0
t002160,treatment,1,0
t002161,treatment,1,0
t002162,treatment,0,0
t002163,treatment,0,0
t002164,treatment,1,0
t002165,treatment,1,0
t002166,treatment,1,0
t002167,treatment,1,0
t002168,treatment,1,0
t002169,treatment,1,0
t002170,treatment,0,0
t002171,treatment,1,0
t002172,treatment,0,0
t002173,treatment,1,1
t002174,treatment,1,0
t002175,treatment,1,0
t002176,treatment,1,0
t002177,treatment,0,0
t002178,treatment,1,0
t002179,treatment,1,0
t002180,treatment,0,0
t002181,treatment,1,0
t002182,treatment,0,1
t002183,treatment,0,0
t002184,treatment,1,0
t002185,treatment,1,0
t002186,treatment,1,0
t002187,treatment,1,0
t002188,treatment,0,0
t002189,treatment,1,0
t002190,treatment,1,0
t002191,treatment,1,0
t002192,treatment,1,0
t002193,treatment,1,0
t002194,treatment,1,0
t002195,treatment,1,0
t002196,treatment,0,0
t002197,treatment,1,0
t002198,treatment,1,0
t002199,treatment,1,0
t002200,treatment,1,0
t002201,treatment,0,0
t002202,treatment,1,0
t002203,treatment,1,0
t002204,treatment,0,0
t002205,treatment,1,0
t002206,treatment,1,0
t002207,treatment,1,0
t002208,treatment,1,0
t002209,treatment,0,1
t002210,treatment,1,0
t002211,treatment,1,0
t002212,treatment,0,0
t002213,treatment,1,0
t002214,treatment,1,0
t002215,treatment,1,0
t002216,treatment,1,0
t002217,treatment,0,0
t002218,treatment,0,0
t002219,treatment,0,0
t002220,treatment,1,0
t002221,treatment,1,0
t002222,treatment,0,0
t002223,treatment,0,0
t002224,treatment,1,0
t002225,treatment,1,0
t002226,treatment,0,0
t002227,treatment,1,0
t002228,treatment,0,0
t002229,treatment,0,0
t002230,treatment,1,0
t002231,treatment,1,0
t002232,treatment,1,0
t002233,treatment,1,0
t002234,treatment,0,0
t002235,treatment,1,0
t002236,treatment,1,0
t002237,treatment,1,0
t002238,treatment,1,0
t002239,treatment,1,0
t002240,treatment,1,0
t002241,treatment,0,0
t002242,treatment,1,0
t002243,treatment,0,0
t002244,treatment,0,0
t002245,treatment,0,1
t002246,treatment,1,0
t002247,treatment,1,0
t002248,treatment,1,0
t002249,treatment,0,0
t002250,treatment,0,0
t002251,treatment,0,0
t002252,treatment,1,0
t002253,treatment,1,0
t002254,treatment,1,0
t002255,treatment,0,0
t002256,treatment,1,0
t002257,treatment,0,0
t002258,treatment,0,0
t002259,treatment,1,0
t002260,treatment,1,0
t002261,treatment,0,0
t002262,treatment,1,0
t002263,treatment,1,0
t002264,treatment,1,0
t002265,treatment,1,0
t002266,treatment,1,0
t002267,treatment,1,0
t002268,treatment,1,1
t002269,treatment,0,0
t002270,treatment,1,0
t002271,treatment,1,0
t002272,treatment,0,0
t002273,treatment,0,0
t002274,treatment,1,0
t002275,treatment,1,0
t002276,treatment,1,0
t002277,treatment,1,0
t002278,treatment,1,0
t002279,treatment,1,0
t002280,treatment,0,0
t002281,treatment,1,0
t002282,treatment,0,0
t002283,treatment,1,0
t002284,treatment,0,0
t002285,treatment,0,0
t002286,treatment,1,0
t002287,treatment,0,0
t002288,treatment,1,0
t002289,treatment,0,0
t002290,treatment,1,0
t002291,treatment,1,0
t002292,treatment,1,0
t002293,treatment,1,0
t002294,treatment,1,0
t002295,treatment,1,0
t002296,treatment,0,0
t002297,treatment,1,0
t002298,treatment,1,0
t002299,treatment,0,0
t002300,treatment,1,0
t002301,treatment,0,0
t002302,treatment,0,0
t002303,treatment,0,0
t002304,treatment,1,0
t002305,treatment,1,0
t002306,treatment,1,0
t002307,treatment,0,0
t002308,treatment,0,0
t002309,treatment,1,0
t002310,treatment,1,1
t002311,treatment,1,0
t002312,treatment,1,0
t002313,treatment,0,0
t002314,treatment,1,0
t002315,treatment,1,0
t002316,treatment,1,0
t002317,treatment,1,0
t002318,treatment,0,0
t002319,treatment,1,0
t002320,treatment,1,0
t002321,treatment,1,0
t002322,treatment,0,0
t002323,treatment,0,0
t002324,treatment,0,0
t002325,treatment,0,0
t002326,treatment,0,0
t002327,treatment,0,0
t002328,treatment,1,0
t002329,treatment,0,0
t002330,treatment,1,0
t002331,treatment,1,0
t002332,treatment,1,0
t002333,treatment,0,0
t002334,treatment,0,0
t002335,treatment,1,0
t002336,treatment,0,0
t002337,treatment,1,0
t002338,treatment,1,0
t002339,treatment,1,1
t002340,treatment,1,0
t002341,treatment,0,0
t002342,treatment,1,0
t002343,treatment,0,0
t002344,treatment,0,0
t002345,treatment,0,0
t002346,treatment,1,0
t002347,treatment,1,0
t002348,treatment,1,0
t002349,treatment,0,0
t002350,treatment,1,0
t002351,treatment,1,0
t002352,treatment,0,0
t002353,treatment,1,0
t002354,treatment,1,1
t002355,treatment,0,0
t002356,treatment,1,0
t002357,treatment,0,0
t002358,treatment,0,0
t002359,treatment,0,0
t002360,treatment,1,0
t002361,treatment,1,0
t002362,treatment,1,0
t002363,treatment,0,0
t002364,treatment,0,0
t002365,treatment,1,0
t002366,treatment,0,0
t002367,treatment,1,0
t002368,treatment,0,0
t002369,treatment,0,0
t002370,treatment,1,0
t002371,treatment,1,0
t002372,treatment,1,0
t002373,treatment,0,0
t002374,treatment,1,0
t002375,treatment,1,0
t002376,treatment,1,0
t002377,treatment,1,0
t002378,treatment,1,0
t002379,treatment,0,0
t002380,treatment,1,0
t002381,treatment,1,0
t002382,treatment,0,0
t002383,treatment,0,0
t002384,treatment,0,0
t002385,treatment,1,0
t002386,treatment,1,0
t002387,treatment,1,0
t002388,treatment,1,0
t002389,treatment,1,1
t002390,treatment,1,0
t002391,treatment,0,0
t002392,treatment,1,0
t002393,treatment,1,0
t002394,treatment,0,0
t002395,treatment,0,0
t002396,treatment,1,0
t002397,treatment,1,0
t002398,treatment,1,0
t002399,treatment,1,0
t002400,treatment,1,0
t002401,treatment,0,0
t002402,treatment,0,0
t002403,treatment,0,0
t002404,treatment,1,0
t002405,treatment,1,0
t002406,treatment,0,0
t002407,treatment,0,0
t002408,treatment,1,0
t002409,treatment,0,0
t002410,treatment,1,0
t002411,treatment,0,0
t002412,treatment,0,1
t002413,treatment,0,0
t002414,treatment,1,0
t002415,treatment,1,0
t002416,treatment,1,0
t002417,treatment,1,0
t002418,treatment,0,0
t002419,treatment,1,0
t002420,treatment,0,0
t002421,treatment,1,0
t002422,treatment,1,0
t002423,treatment,0,0
t002424,treatment,1,0
t002425,treatment,1,0
t002426,treatment,1,0
t002427,treatment,1,0
t002428,treatment,1,0
t002429,treatment,1,0
t002430,treatment,1,0
t002431,treatment,0,0
t002432,treatment,0,0
t002433,treatment,1,0
t002434,treatment,1,0
t002435,treatment,1,0
t002436,treatment,1,0
t002437,treatment,0,0
t002438,treatment,0,0
t002439,treatment,0,0
t002440,treatment,1,0
t002441,treatment,1,0
t002442,treatment,1,0
t002443,treatment,0,0
t002444,treatment,1,0
t002445,treatment,1,0
t002446,treatment,1,0
t002447,treatment,0,0
t002448,treatment,1,0
t002449,treatment,1,0
t002450,treatment,1,0
t002451,treatment,0,0
t002452,treatment,0,0
t002453,treatment,1,0
t002454,treatment,0,0
t002455,treatment,1,0
t002456,treatment,1,0
